ID Transacao;Data;Descricao;Valor;Documento Vinculado;Status
202505300774;2025-05-30;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior""";-150.00;00410_minuta.pdf;Emitido
202505300775;2025-05-30;"Pix enviado: ""Cp :90400888-I A M de Moraes Transportes  Me""";-400.00;00411_minuta.pdf;Emitido
202505300776;2025-05-30;"Pix recebido: ""Cp :60701190-REAL LUSTRES M. J. LTDA""";60.00;00412_minuta.pdf;Emitido
202505300777;2025-05-30;"Pix enviado: ""Cp :18236120-61028670 Thiago Alves Goncalves Silva""";-43.00;00413_minuta.pdf;Emitido
202505300778;2025-05-30;"Pix recebido: ""Cp :37880206-47761786 JOAO FRANCISCO DA SILVA""";750.00;00414_minuta.pdf;Emitido
202505300779;2025-05-30;"Pix enviado: ""Cp :18236120-Jose Eduardo Martin Rosa""";-180.00;00415_minuta.pdf;Emitido
2025053007710;2025-05-30;"Pix enviado: ""Cp :31872495-Marco Encomendas LTDA""";-50.00;00416_minuta.pdf;Emitido
2025053007711;2025-05-30;"Pix enviado: ""Cp :90400888-FRUTARIA JK LTDA ME""";-20.00;00417_minuta.pdf;Emitido
2025053007712;2025-05-30;"Pix enviado: ""Cp :60746948-Anderson Rangel Ferreira de Almeida""";-60.00;00418_minuta.pdf;Emitido
2025053007713;2025-05-30;"Pix enviado: ""Cp :79052122-Rafael Garcia Veiga 37010943818""";-60.00;00419_minuta.pdf;Emitido
2025053007714;2025-05-30;"Pix enviado: ""00019 315320540 FELIPE CESAR CUNHA MONTEIRO""";-350.00;00420_minuta.pdf;Emitido
2025053007715;2025-05-30;"Pix enviado: ""Cp :21018182-Uber""";-11.32;00421_minuta.pdf;Emitido
2025053007716;2025-05-30;"Pix enviado: ""Cp :10573521-Tatiane Lisboa Ribeiro""";-33.00;00422_minuta.pdf;Emitido
2025053007717;2025-05-30;"Pix recebido: ""Cp :00000000-HIDROMI C PECAS HID LTDA""";60.00;00423_minuta.pdf;Emitido
2025053007718;2025-05-30;"Transferencia recebida: ""341 4009 814486 NARDINI AGROINDUSTRIAL LTDA""";268.00;00424_minuta.pdf;Emitido
2025053007719;2025-05-30;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior""";-300.00;00425_minuta.pdf;Emitido
2025053007720;2025-05-30;"Pix recebido: ""Cp :67096909-WILGNER FERREIRA DINIZ""";90.00;00426_minuta.pdf;Emitido
2025053007721;2025-05-30;"Pix recebido: ""Cp :71328769-CALTOR PECAS E SERVICOS LTDA""";60.00;00427_minuta.pdf;Emitido
2025053007722;2025-05-30;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00428_minuta.pdf;Emitido
2025053007723;2025-05-30;"Pix recebido: ""Cp :00000000-FIVELTEC IND METAIS LTDA""";380.00;00429_minuta.pdf;Emitido
2025053007724;2025-05-30;"Pix recebido: ""Cp :71328769-A.C.O EMBALAGENS LTDA""";205.00;00430_minuta.pdf;Emitido
2025053007725;2025-05-30;"Pix recebido: ""Cp :71328769-A.C.O EMBALAGENS LTDA""";160.00;00431_minuta.pdf;Emitido
2025053007726;2025-05-30;"Pix recebido: ""Cp :71328769-A.C.O EMBALAGENS LTDA""";94.00;00432_minuta.pdf;Emitido
2025053007727;2025-05-30;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior""";-1000.00;00433_minuta.pdf;Emitido
2025053007728;2025-05-30;"Pix recebido: ""Cp :03065046-Apc Eletrometalurgica Rio Preto Ltda""";575.00;00434_minuta.pdf;Emitido
2025053007729;2025-05-30;"Boleto de cobranca recebido: ""112/90316047037""";274.00;00435_minuta.pdf;Emitido
2025053007730;2025-05-30;"Boleto de cobranca recebido: ""112/90316278194""";230.00;00436_minuta.pdf;Emitido
2025053007731;2025-05-30;"Pix enviado: ""00019 315320540 FELIPE CESAR CUNHA MONTEIRO""";-310.00;00437_minuta.pdf;Emitido
2025053007732;2025-05-30;"Pix recebido: ""Cp :37880206-47761786 JOAO FRANCISCO DA SILVA""";91.00;00438_minuta.pdf;Emitido
2025053007733;2025-05-30;"Pix enviado: ""Cp :18236120-Cfg Express Transportes LTDA""";-141.39;00439_minuta.pdf;Emitido
2025053007734;2025-05-30;"Pix enviado: ""Cp :31872495-20521574 Thiago Ramos Costa""";-180.00;00440_minuta.pdf;Emitido
2025053007735;2025-05-30;"Pix enviado: ""Cp :21018182-Uber""";-10.61;00441_minuta.pdf;Emitido
2025053007736;2025-05-30;"Pix enviado: ""Cp :21018182-Uber""";-15.82;00442_minuta.pdf;Emitido
2025053007737;2025-05-30;"Pix enviado: ""Cp :18236120-Weverson Willyam Ramalho Acioli 45958461850""";-300.00;00443_minuta.pdf;Emitido
2025053007738;2025-05-30;"Pix enviado: ""Cp :18236120-Adauto Salvador Francisco 14950997840""";-154.00;00444_minuta.pdf;Emitido
2025053007739;2025-05-30;"Pix enviado: ""Cp :21018182-Uber""";-19.53;00445_minuta.pdf;Emitido
2025053007740;2025-05-30;"Pix enviado: ""Cp :90400888-BAR DO PORTUGUES""";-10.00;00446_minuta.pdf;Emitido
2025053007741;2025-05-30;"Pix enviado: ""Cp :90400888-RAIA DROGASIL SA""";-31.67;00447_minuta.pdf;Emitido
202505290771;2025-05-29;"Pix recebido: ""Cp :60701190-BR LUX LTDA""";95.00;00448_minuta.pdf;Emitido
202505290772;2025-05-29;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00449_minuta.pdf;Emitido
202505290773;2025-05-29;"Pix recebido: ""Cp :60746948-W ELAN INDUSTRIA E COMERCIO E. LTDA""";220.00;00450_minuta.pdf;Emitido
202505290774;2025-05-29;"Pix recebido: ""Cp :60746948-JOAO BATISTA CAMPOS""";90.00;00451_minuta.pdf;Emitido
202505290775;2025-05-29;"Pix recebido: ""Cp :60701190-JS- COMERCIO DE COMPRESSORES LTDA""";340.00;00452_minuta.pdf;Emitido
202505290776;2025-05-29;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior""";-700.00;00453_minuta.pdf;Emitido
202505290777;2025-05-29;"Pix enviado: ""Cp :90400888-Nayra Kelly Molina Rodero Saraiva""";-40.00;00454_minuta.pdf;Emitido
202505290778;2025-05-29;"Boleto de cobranca recebido: ""112/90279345774""";1407.91;00455_minuta.pdf;Emitido
202505290779;2025-05-29;"Boleto de cobranca recebido: ""112/90312903316""";159.60;00456_minuta.pdf;Emitido
2025052907710;2025-05-29;"Pix enviado: ""Cp :90400888-Nayra Kelly Molina Rodero Saraiva""";-96.00;00457_minuta.pdf;Emitido
2025052907711;2025-05-29;"Pix enviado: ""Cp :22896431-Rodrigo Carlos da Silva""";-140.00;00458_minuta.pdf;Emitido
2025052907712;2025-05-29;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior""";-120.00;00459_minuta.pdf;Emitido
2025052907713;2025-05-29;"Pix enviado: ""Cp :90400888-Danilo Fernandes Saraiva""";-488.00;00460_minuta.pdf;Emitido
2025052907714;2025-05-29;"Pix recebido: ""Cp :00000000-60.287.267 B F PONSONI""";130.00;00461_minuta.pdf;Emitido
2025052907715;2025-05-29;"Pix enviado: ""Cp :03065046-Cavaleiros de Aco Noroeste Paulista 417""";-500.00;00462_minuta.pdf;Emitido
2025052907716;2025-05-29;"Pix enviado: ""Cp :22896431-Adney Leite da Silva""";-250.00;00463_minuta.pdf;Emitido
202505280771;2025-05-28;"Pix enviado: ""Cp :22896431-Adney Leite da Silva""";-12.10;00464_minuta.pdf;Emitido
202505280772;2025-05-28;"Pix recebido: ""Cp :90400888-FORCEPARTS COMERCIO DE PECAS E IMPLEMENT""";235.00;00465_minuta.pdf;Emitido
202505280773;2025-05-28;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior""";-100.08;00466_minuta.pdf;Emitido
202505280774;2025-05-28;"Pix enviado: ""Cp :22896431-Adney Leite da Silva""";-130.00;00467_minuta.pdf;Emitido
202505280775;2025-05-28;"Pix recebido: ""Cp :60746948-ROSOLEN COMERCIO DE MALHAS E TECIDOS LTDA""";95.00;00468_minuta.pdf;Emitido
202505280776;2025-05-28;"Pix enviado: ""Cp :22896431-Adney Leite da Silva""";-50.00;00469_minuta.pdf;Emitido
202505280777;2025-05-28;"Pix enviado: ""Cp :00360305-Janaina Carla Ferreira da Silva""";-26.00;00470_minuta.pdf;Emitido
202505280778;2025-05-28;"Pix recebido: ""Cp :32402502-M. & S. RODANTE COMERCIO E INDUSTRIA LTDA""";230.00;00471_minuta.pdf;Emitido
202505280779;2025-05-28;"Pix enviado: ""Cp :22896431-Adney Leite da Silva""";-150.00;00472_minuta.pdf;Emitido
2025052807710;2025-05-28;"Pix enviado: ""Cp :22896431-Adney Leite da Silva""";-20.00;00473_minuta.pdf;Emitido
2025052807711;2025-05-28;"Pix recebido: ""Cp :60701190-AGRIART PECAS AGRICOLAS LTDA""";60.00;00474_minuta.pdf;Emitido
2025052807712;2025-05-28;"Pix enviado: ""Cp :21018182-Uber""";-18.08;00475_minuta.pdf;Emitido
2025052807713;2025-05-28;"Boleto de cobranca recebido: ""112/90279345501""";133.12;00476_minuta.pdf;Emitido
2025052807714;2025-05-28;"Pix enviado: ""Cp :31872495-20521574 Thiago Ramos Costa""";-90.00;00477_minuta.pdf;Emitido
2025052807715;2025-05-28;"Pix enviado: ""Cp :18236120-Thiago Alves Goncalves Silva""";-132.00;00478_minuta.pdf;Emitido
2025052807716;2025-05-28;"Pix enviado: ""Cp :22896431-Adney Leite da Silva""";-36.00;00479_minuta.pdf;Emitido
202505270771;2025-05-27;"Pix recebido: ""Cp :60746948-Ecel Ind. e Com. Ltda""";85.00;00480_minuta.pdf;Emitido
202505270772;2025-05-27;"Pix recebido: ""Cp :60746948-BRASILEX REBOLOS E ABRASIVOS LTDA.""";48.00;00481_minuta.pdf;Emitido
202505270773;2025-05-27;"Pix enviado: ""Cp :60701190-Bravo City Hotel Sao Jose do Rio Preto LTDA""";-149.00;00482_minuta.pdf;Emitido
202505270774;2025-05-27;"Pix enviado: ""00019 403444195 KIBERAMA RESTAURANTE ARABE LTDA""";-7.50;00483_minuta.pdf;Emitido
202505270775;2025-05-27;"Pix enviado: ""Cp :90400888-RAIA DROGASIL SA""";-4.06;00484_minuta.pdf;Emitido
202505270776;2025-05-27;"Pix enviado: ""Cp :21018182-Uber""";-12.27;00485_minuta.pdf;Emitido
202505270777;2025-05-27;"Pix enviado: ""Cp :01027058-WILLIAM LOPES DA SILVARESTAURAN""";-43.90;00486_minuta.pdf;Emitido
202505260771;2025-05-26;"Pix recebido: ""Cp :60701190-SAVIO MALVESTIO""";90.00;00487_minuta.pdf;Emitido
202505260772;2025-05-26;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior""";-90.00;00488_minuta.pdf;Emitido
202505260773;2025-05-26;"Pix recebido: ""Cp :18236120-Pedro Lopes""";50.00;00489_minuta.pdf;Emitido
202505260774;2025-05-26;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior""";-50.00;00490_minuta.pdf;Emitido
202505260775;2025-05-26;"Pix recebido: ""Cp :60746948-SONIA PERPETUA THOMAS""";80.00;00491_minuta.pdf;Emitido
202505260776;2025-05-26;"Pix enviado: ""Cp :18236120-Jose Eduardo Martin Rosa""";-80.00;00492_minuta.pdf;Emitido
202505260777;2025-05-26;"Pix recebido: ""Cp :60701190-GSM COMERCIAL EXPORTADORA E IM""";376.59;00493_minuta.pdf;Emitido
202505260778;2025-05-26;"Pix enviado: ""Cp :10573521-Ezequiel Lugatto Siqueira""";-86.00;00494_minuta.pdf;Emitido
202505260779;2025-05-26;"Pix enviado: ""Cp :90400888-JANAINA CARLA FERREIRA DA DILVA""";-26.00;00495_minuta.pdf;Emitido
2025052607710;2025-05-26;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior""";-50.00;00496_minuta.pdf;Emitido
2025052607711;2025-05-26;"Pix recebido: ""Cp :82065285-Mc Comercio De Abrasivos Ltda""";80.00;00497_minuta.pdf;Emitido
2025052607712;2025-05-26;"Pix recebido: ""Cp :71328769-VIVIANE E SILVA ROTIROTI""";70.00;00498_minuta.pdf;Emitido
2025052607713;2025-05-26;"Pix recebido: ""00019 219817430 LZP COMERCIAL LTDA""";60.00;00499_minuta.pdf;Emitido
2025052607714;2025-05-26;"Pix enviado: ""Cp :18236120-Luiza Silva de Oliveira""";-400.00;00500_minuta.pdf;Emitido
2025052607715;2025-05-26;"Pix enviado: ""Cp :21018182-Uber""";-5.25;00501_minuta.pdf;Emitido
2025052607716;2025-05-26;"Pix enviado: ""Cp :21018182-Uber""";-10.27;00502_minuta.pdf;Emitido
2025052607717;2025-05-26;"Pix recebido: ""Cp :60701190-PROLINK INDUSTRIA QUIMICA LTDA""";198.00;00503_minuta.pdf;Emitido
2025052607718;2025-05-26;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior""";-80.00;00504_minuta.pdf;Emitido
2025052607719;2025-05-26;"Pix recebido: ""Cp :69346856-AGRODEMP COMERCIO DE PECAS E IMPLEMENTOS AGRICOLAS""";85.00;00505_minuta.pdf;Emitido
2025052607720;2025-05-26;"Pix recebido: ""Cp :60701190-VANDERCLAITON PEREIRA CORREA""";60.00;00506_minuta.pdf;Emitido
2025052607721;2025-05-26;"Pix enviado: ""Cp :21018182-Uber""";-6.21;00507_minuta.pdf;Emitido
2025052607722;2025-05-26;"Pix enviado: ""Cp :21018182-Uber""";-7.89;00508_minuta.pdf;Emitido
2025052607723;2025-05-26;"Pix recebido: ""Cp :90400888-SRV COMERCIAL ELETRICA LTDA EPP""";70.00;00509_minuta.pdf;Emitido
2025052607724;2025-05-26;"Pix enviado: ""Cp :10573521-Ezequiel Lugatto Siqueira""";-100.00;00510_minuta.pdf;Emitido
2025052607725;2025-05-26;"Pix enviado: ""Cp :31872495-Paulo Henrique""";-60.00;00511_minuta.pdf;Emitido
2025052607726;2025-05-26;"Pix recebido: ""Cp :54037916-VIP VINHOS - EIRELI""";370.00;00512_minuta.pdf;Emitido
2025052607727;2025-05-26;"Pix enviado: ""Cp :18236120-Thiago Alves Goncalves Silva""";-108.00;00513_minuta.pdf;Emitido
2025052607728;2025-05-26;"Pix enviado: ""Cp :60746948-Edmilson Jesus dos Santos""";-60.00;00514_minuta.pdf;Emitido
2025052607729;2025-05-26;"Pix enviado: ""Cp :21018182-Uber""";-16.53;00515_minuta.pdf;Emitido
2025052607730;2025-05-26;"Pix enviado: ""Cp :21018182-Uber""";-15.11;00516_minuta.pdf;Emitido
2025052607731;2025-05-26;"Pix enviado: ""Cp :16501555-LUIZ HIDEO SAVAY""";-46.50;00517_minuta.pdf;Emitido
2025052607732;2025-05-26;"Pix enviado: ""Cp :54403563-M4 PRODUTOS E SERVICOS LTDA""";-40.00;00518_minuta.pdf;Emitido
2025052607733;2025-05-26;"Pix enviado: ""Cp :60701190-Bravo City Hotel Sao Jose do Rio Preto LTDA""";-156.00;00519_minuta.pdf;Emitido
202505250771;2025-05-25;"Pix enviado: ""Cp :21018182-Uber""";-14.69;00520_minuta.pdf;Emitido
202505250772;2025-05-25;"Pix enviado: ""Cp :90400888-RAIA DROGASIL SA""";-29.66;00521_minuta.pdf;Emitido
202505250773;2025-05-25;"Pix enviado: ""Cp :60701190-LANCHES E CAFE CONTE LTDA""";-21.00;00522_minuta.pdf;Emitido
202505250774;2025-05-25;"Pix enviado: ""Cp :21018182-Uber""";-14.55;00523_minuta.pdf;Emitido
202505250775;2025-05-25;"Pix enviado: ""Cp :21018182-Uber""";-11.58;00524_minuta.pdf;Emitido
202505250776;2025-05-25;"Pix enviado: ""Cp :90400888-Danilo Fernandes Saraiva""";-111.44;00525_minuta.pdf;Emitido
202505240771;2025-05-24;"Pix recebido: ""Cp :18236120-AVILA TRANSPORTES INTERMUNICIPAL LTDA""";202.41;00526_minuta.pdf;Emitido
202505220771;2025-05-22;"Pix recebido: ""Cp :60701190-TIM S A""";3.00;00527_minuta.pdf;Emitido
202505220772;2025-05-22;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00528_minuta.pdf;Emitido
202505210771;2025-05-21;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA""";-51.50;00529_minuta.pdf;Emitido
202505210772;2025-05-21;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00530_minuta.pdf;Emitido
202505210773;2025-05-21;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA""";-6.01;00531_minuta.pdf;Emitido
202505210774;2025-05-21;"Boleto de cobranca recebido: ""112/90308067506""";1110.00;00532_minuta.pdf;Emitido
202505210775;2025-05-21;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00533_minuta.pdf;Emitido
202505210776;2025-05-21;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00534_minuta.pdf;Emitido
202505210777;2025-05-21;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00535_minuta.pdf;Emitido
202505210778;2025-05-21;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00536_minuta.pdf;Emitido
202505210779;2025-05-21;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00537_minuta.pdf;Emitido
2025052107710;2025-05-21;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00538_minuta.pdf;Emitido
2025052107711;2025-05-21;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00539_minuta.pdf;Emitido
2025052107712;2025-05-21;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00540_minuta.pdf;Emitido
2025052107713;2025-05-21;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00541_minuta.pdf;Emitido
2025052107714;2025-05-21;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00542_minuta.pdf;Emitido
2025052107715;2025-05-21;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00543_minuta.pdf;Emitido
2025052107716;2025-05-21;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA""";-1082.61;00544_minuta.pdf;Emitido
202505200771;2025-05-20;"Pix recebido: ""Cp :90400888-NARDINI AGROINDUSTRIAL LTDA""";630.06;00545_minuta.pdf;Emitido
202505200772;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00546_minuta.pdf;Emitido
202505200773;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00547_minuta.pdf;Emitido
202505200774;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00548_minuta.pdf;Emitido
202505200775;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00549_minuta.pdf;Emitido
202505200776;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00550_minuta.pdf;Emitido
202505200777;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00551_minuta.pdf;Emitido
202505200778;2025-05-20;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA""";-615.12;00552_minuta.pdf;Emitido
202505200779;2025-05-20;"Transferencia recebida: ""033 3 130105157 NARDINI AGROINDUSTRIAL LTDA""";112.28;00553_minuta.pdf;Emitido
2025052007710;2025-05-20;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA""";-112.28;00554_minuta.pdf;Emitido
2025052007711;2025-05-20;"Boleto de cobranca recebido: ""112/90304141339""";60.00;00555_minuta.pdf;Emitido
2025052007712;2025-05-20;"Boleto de cobranca recebido: ""112/90304141347""";60.00;00556_minuta.pdf;Emitido
2025052007713;2025-05-20;"Boleto de cobranca recebido: ""112/90304141453""";80.00;00557_minuta.pdf;Emitido
2025052007714;2025-05-20;"Boleto de cobranca recebido: ""112/90304141701""";60.00;00558_minuta.pdf;Emitido
2025052007715;2025-05-20;"Boleto de cobranca recebido: ""112/90304141552""";70.00;00559_minuta.pdf;Emitido
2025052007716;2025-05-20;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA""";-330.00;00560_minuta.pdf;Emitido
2025052007717;2025-05-20;"Boleto de cobranca recebido: ""112/90304141719""";60.00;00561_minuta.pdf;Emitido
2025052007718;2025-05-20;"Boleto de cobranca recebido: ""112/90304141198""";206.23;00562_minuta.pdf;Emitido
2025052007719;2025-05-20;"Boleto de cobranca recebido: ""112/90304141511""";144.00;00563_minuta.pdf;Emitido
2025052007720;2025-05-20;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA""";-410.23;00564_minuta.pdf;Emitido
2025052007721;2025-05-20;"Boleto de cobranca recebido: ""112/90304141628""";48.00;00565_minuta.pdf;Emitido
2025052007722;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00566_minuta.pdf;Emitido
2025052007723;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00567_minuta.pdf;Emitido
2025052007724;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00568_minuta.pdf;Emitido
2025052007725;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00569_minuta.pdf;Emitido
2025052007726;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00570_minuta.pdf;Emitido
2025052007727;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00571_minuta.pdf;Emitido
2025052007728;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00572_minuta.pdf;Emitido
2025052007729;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00573_minuta.pdf;Emitido
2025052007730;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00574_minuta.pdf;Emitido
2025052007731;2025-05-20;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00575_minuta.pdf;Emitido
2025052007732;2025-05-20;"Boleto de cobranca recebido: ""112/90304141487""";359.90;00576_minuta.pdf;Emitido
2025052007733;2025-05-20;"Boleto de cobranca recebido: ""112/90304141461""";259.00;00577_minuta.pdf;Emitido
2025052007734;2025-05-20;"Boleto de cobranca recebido: ""112/90304141412""";60.00;00578_minuta.pdf;Emitido
2025052007735;2025-05-20;"Boleto de cobranca recebido: ""112/90304141537""";72.05;00579_minuta.pdf;Emitido
2025052007736;2025-05-20;"Boleto de cobranca recebido: ""112/90304141479""";120.00;00580_minuta.pdf;Emitido
2025052007737;2025-05-20;"Boleto de cobranca recebido: ""112/90304141651""";120.00;00581_minuta.pdf;Emitido
2025052007738;2025-05-20;"Boleto de cobranca recebido: ""112/90304141206""";260.00;00582_minuta.pdf;Emitido
2025052007739;2025-05-20;"Boleto de cobranca recebido: ""112/90304141420""";90.00;00583_minuta.pdf;Emitido
2025052007740;2025-05-20;"Boleto de cobranca recebido: ""112/90304141388""";90.00;00584_minuta.pdf;Emitido
2025052007741;2025-05-20;"Boleto de cobranca recebido: ""112/90304141545""";60.00;00585_minuta.pdf;Emitido
2025052007742;2025-05-20;"Boleto de cobranca recebido: ""112/90304141263""";100.00;00586_minuta.pdf;Emitido
2025052007743;2025-05-20;"Boleto de cobranca recebido: ""112/90304141180""";60.00;00587_minuta.pdf;Emitido
2025052007744;2025-05-20;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA""";-1674.05;00588_minuta.pdf;Emitido
2025052007745;2025-05-20;"Boleto de cobranca recebido: ""112/90304141297""";60.00;00589_minuta.pdf;Emitido
202505190771;2025-05-19;"Boleto de cobranca recebido: ""112/90301906429""";99.12;00590_minuta.pdf;Emitido
202505190772;2025-05-19;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00591_minuta.pdf;Emitido
202505190773;2025-05-19;"Pix enviado: ""Cp :10573521-LALAMOVE TECNOLOGIA BRASIL LTDA""";-70.00;00592_minuta.pdf;Emitido
202505190774;2025-05-19;"Boleto de cobranca recebido: ""112/90301906163""";97.50;00593_minuta.pdf;Emitido
202505190775;2025-05-19;"Boleto de cobranca recebido: ""112/90301906536""";60.00;00594_minuta.pdf;Emitido
202505190776;2025-05-19;"Boleto de cobranca recebido: ""112/90301906478""";125.00;00595_minuta.pdf;Emitido
202505190777;2025-05-19;"Boleto de cobranca recebido: ""112/90304141602""";60.00;00596_minuta.pdf;Emitido
202505190778;2025-05-19;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA""";-369.13;00597_minuta.pdf;Emitido
202505190779;2025-05-19;"Boleto de cobranca recebido: ""112/90301906353""";154.20;00598_minuta.pdf;Emitido
2025051907710;2025-05-19;"Boleto de cobranca recebido: ""112/90304141560""";130.00;00599_minuta.pdf;Emitido
2025051907711;2025-05-19;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA""";-284.20;00600_minuta.pdf;Emitido
202505170771;2025-05-17;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00601_minuta.pdf;Emitido
202505170772;2025-05-17;"Pix enviado: ""Cp :08561701-49188538 ALEXANDRO RIBEIRO DE QUEIROZ""";-33.00;00602_minuta.pdf;Emitido
202505170773;2025-05-17;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA""";-50.00;00603_minuta.pdf;Emitido
202505170774;2025-05-17;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA""";-31.80;00604_minuta.pdf;Emitido
202505160771;2025-05-16;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA""";-627.40;00605_minuta.pdf;Emitido
202505160772;2025-05-16;"Boleto de cobranca recebido: ""112/90301906148""";66.02;00606_minuta.pdf;Emitido
202505160773;2025-05-16;"Boleto de cobranca recebido: ""112/90304141370""";230.00;00607_minuta.pdf;Emitido
202505160774;2025-05-16;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00608_minuta.pdf;Emitido
202505160775;2025-05-16;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00609_minuta.pdf;Emitido
202505160776;2025-05-16;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00610_minuta.pdf;Emitido
202505160777;2025-05-16;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00611_minuta.pdf;Emitido
202505160778;2025-05-16;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00612_minuta.pdf;Emitido
202505160779;2025-05-16;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00613_minuta.pdf;Emitido
2025051607710;2025-05-16;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00614_minuta.pdf;Emitido
2025051607711;2025-05-16;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras""";-2.49;00615_minuta.pdf;Emitido
